Ticker,Action (Buy/Sell),Position value,Stock price,Action volume ($USD Est.),New position ROI (%),Date recorded (publish date)
wmt,buy,194986.05760764,143.0,198500.0,0.98,2022-03-11
cvs,buy,269429.973358557,104.26,145500.0,2.1,2022-03-11
tt,buy,58263.0176,147.07,65000.0,0.79,2022-03-11
emr,buy,101652.48540259888,94.39,80500.0,1.44,2022-03-11
tyl,buy,50314.439360000004,418.65,48500.0,1.11,2022-03-11
fisv,buy,84109.91739200002,96.27,89000.0,0.91,2022-03-11
ctas,buy,53240.1712,374.16,48500.0,1.3,2022-03-11
unh,buy,399668.05206961127,493.71,247000.0,1.71,2022-03-11
adsk,buy,159987.87980579262,203.07,204500.0,0.74,2022-03-11
urbn,buy,274045.24977038696,25.97,273500.0,1.0,2022-03-11
cmcsa,buy,112179.46891411455,46.12,130000.0,0.82,2022-03-11
fb,buy,338631.78922573087,196.28,543000.0,0.6,2022-03-11
cprt,buy,38926.15482304,116.41,48500.0,0.4,2022-03-11
nvda,buy,462130.6836605821,227.88,162000.0,3.32,2022-03-11
bdx,buy,149949.42293367075,256.43,145000.0,1.04,2022-03-11
rsg,buy,82266.26535632001,126.87,56500.0,2.07,2022-03-11
ew,buy,88390.65453401196,106.0,80500.0,1.16,2022-03-11
t,buy,473832.58444790635,17.57,493000.0,0.96,2022-03-11
ibm,buy,139096.31770594002,126.03,138000.0,1.01,2022-03-11
csco,buy,147201.92117107744,55.92,147500.0,1.0,2022-03-11
mco,buy,51574.28118385408,302.04,40500.0,2.38,2022-03-11
cost,buy,328493.78129735054,534.37,179500.0,2.01,2022-03-11
nflx,buy,176062.57378824794,367.02,211500.0,0.8,2022-03-11
jpm,buy,698034.8892896614,133.45,519000.0,1.37,2022-03-11
tsla,buy,373416.8339708724,854.45,313000.0,1.22,2022-03-11
dis,buy,219299.0555944128,134.2,253500.0,0.85,2022-03-11
mmm,buy,105366.86762014539,145.96,113500.0,0.9,2022-03-11
ups,buy,98226.36692,207.37,91000.0,1.45,2022-03-11
nke,buy,228418.4622558296,126.6,204000.0,1.19,2022-03-11
sbux,buy,167275.74507441212,87.6,139000.0,1.44,2022-03-11
isrg,buy,194290.03256620726,276.72,155500.0,1.48,2022-03-11
now,buy,154540.08631104,551.92,166000.0,0.87,2022-03-11
a,buy,119564.54895239823,134.52,99000.0,1.86,2022-03-11
txn,buy,315384.9347149173,173.42,250000.0,1.37,2022-03-11
pfe,buy,190236.0,48.75,191500.0,0.92,2022-03-11
aapl,buy,566167.3363877916,160.39,532500.0,1.09,2022-03-11
googl,buy,701680.9916667655,2665.44,754500.0,0.91,2022-03-11
amzn,buy,743134.8118752855,2973.49,728000.0,1.03,2022-03-11
googl,buy,876680.9916667655,2665.44,929500.0,0.93,2022-03-11
mtg,sell,8000.0,14.07,8000.0,0.94,2022-03-11
aos,sell,11787.2,67.68,8000.0,1.24,2022-03-11
wday,sell,30730.782079999997,232.06,32000.0,0.97,2022-03-11
anet,sell,55492.0909594768,121.75,24000.0,1.98,2022-03-11
sedg,sell,23200.0,325.14,16000.0,1.3,2022-03-11
ftv,sell,37237.32537079938,57.48,40000.0,0.94,2022-03-11
amat,sell,237141.9442473596,126.0,139500.0,1.66,2022-03-11
ftch,sell,848.0,13.55,8000.0,0.55,2022-03-11
ggg,sell,8000.0,69.7,8000.0,1.01,2022-03-11
w,sell,8000.0,126.85,8000.0,1.2,2022-03-11
f,sell,58740.614189196815,16.37,48000.0,1.19,2022-03-11
pwr,sell,11942.399999999998,121.48,8000.0,1.25,2022-03-11
swk,sell,8000.0,150.49,8000.0,1.46,2022-03-11
fis,sell,78590.75124339022,91.98,120000.0,0.68,2022-03-11
ctas,sell,45240.1712,374.16,40500.0,1.1,2022-03-11
phm,sell,19071.903376000006,47.67,16000.0,1.13,2022-03-11
okta,sell,22798.847999999998,168.57,32000.0,0.77,2022-03-11
mrvl,sell,40035.33280000001,66.55,24000.0,1.5,2022-03-11
mnst,sell,8000.0,76.68,8000.0,1.58,2022-03-11
hum,sell,147645.5766440722,432.9,128500.0,1.14,2022-03-11
zg,sell,7036.0,49.93,8000.0,0.94,2022-03-11
ppg,sell,16615.502522016006,122.03,16000.0,1.03,2022-03-11
estc,sell,14560.0,82.05,16000.0,0.94,2022-03-11
mrk,sell,328952.1107638405,77.79,308500.0,1.06,2022-03-11
ajg,sell,22753.120000000003,153.24,16000.0,1.28,2022-03-11
pega,sell,6560.0,80.23,8000.0,0.91,2022-03-11
gps,sell,6226.5730239999975,14.38,8000.0,0.89,2022-03-11
keys,sell,54367.9853779972,149.07,40000.0,1.3,2022-03-11
kkr,sell,51679.6089865463,54.97,24000.0,1.86,2022-03-11
stt,sell,34948.83085296,83.58,32000.0,1.07,2022-03-11
dt,sell,8000.0,42.29,8000.0,1.0,2022-03-11
evbg,sell,5760.0,37.22,8000.0,0.86,2022-03-11
mas,sell,7929.5999999999985,53.38,8000.0,1.0,2022-03-11
fast,sell,66896.49097575444,54.76,57000.0,1.15,2022-03-11
ter,sell,27064.497279999996,110.71,24000.0,1.1,2022-03-11
csgp,sell,21546.466766164962,57.02,24000.0,0.92,2022-03-11
rcl,sell,40979.101312,68.06,24000.0,1.53,2022-03-11
cday,sell,26488.0,66.04,32000.0,0.86,2022-03-11
len,sell,26590.325612914065,87.5,32000.0,0.86,2022-03-11
payc,sell,27446.860399999998,311.21,32000.0,0.89,2022-03-11
nvda,sell,454130.6836605821,227.88,154000.0,2.85,2022-03-11
mmc,sell,117172.36146577011,151.78,78000.0,1.46,2022-03-11
qrvo,sell,15714.369418435203,128.43,16000.0,0.99,2022-03-11
bby,sell,51819.4974208,101.15,40000.0,1.25,2022-03-11
wdc,sell,17178.986609647898,47.77,16000.0,1.05,2022-03-11
dell,sell,40845.896384000014,51.98,16000.0,2.04,2022-03-11
biib,sell,70698.58057518603,203.36,88500.0,0.82,2022-03-11
tsla,sell,365416.8339708724,854.45,305000.0,1.19,2022-03-11
frc,sell,8000.0,164.69,8000.0,1.0,2022-03-11
clx,sell,7436.799999999999,136.85,8000.0,0.96,2022-03-11
info,sell,16192.189125000004,109.16,24500.0,0.74,2022-03-11
snps,sell,39337.775818752,303.84,32000.0,1.18,2022-03-11
pool,sell,16803.199999999997,456.74,16000.0,1.03,2022-03-11
efx,sell,23885.311999999998,228.0,24000.0,1.0,2022-03-11
mtch,sell,103723.86161183439,97.99,137500.0,0.77,2022-03-11
carr,sell,29345.927296614405,44.59,32000.0,0.93,2022-03-11
ebay,sell,54479.63834446643,53.06,40500.0,1.29,2022-03-11
gild,sell,8000.0,59.0,8000.0,0.93,2022-03-11
rok,sell,40457.919200000004,266.93,40500.0,1.0,2022-03-11
msi,sell,15347.2,224.39,16000.0,0.97,2022-03-11
ew,sell,80390.65453401196,106.0,72500.0,1.1,2022-03-11
jnj,sell,168825.10752063966,170.15,145500.0,1.15,2022-03-11
t,sell,465832.58444790635,17.57,485000.0,0.96,2022-03-11
ci,sell,232707.95731572338,230.04,188000.0,1.23,2022-03-11
ame,sell,55399.288700000005,129.19,56500.0,0.98,2022-03-11
dg,sell,109596.03865758685,206.82,104500.0,1.05,2022-03-11
chtr,sell,66038.93488616424,567.56,63500.0,1.04,2022-03-11
tt,sell,50263.0176,147.07,57000.0,0.9,2022-03-11
cdns,sell,19282.40767999999,150.01,16000.0,1.14,2022-03-11
rop,sell,55524.33301363482,443.29,48000.0,1.13,2022-03-11
ilmn,sell,139314.00554745566,319.55,145000.0,0.96,2022-03-11
isrg,sell,186290.03256620726,276.72,147500.0,1.25,2022-03-11
dhi,sell,36388.41842048,82.65,32000.0,1.11,2022-03-11
wm,sell,65388.00855999999,151.82,56000.0,1.15,2022-03-11
apd,sell,103953.16271646641,227.95,105000.0,0.99,2022-03-11
aptv,sell,28021.2517636096,106.08,32000.0,0.9,2022-03-11
shw,sell,38947.02639860001,235.85,57000.0,0.72,2022-03-11
a,sell,111564.54895239823,134.52,91000.0,1.21,2022-03-11
mchp,sell,68450.43673470014,70.88,65000.0,1.05,2022-03-11
fdx,sell,82552.8898235104,219.72,105000.0,0.8,2022-03-11
orcl,sell,24500.0,76.1,24500.0,1.0,2022-03-11
itw,sell,69965.5597148337,207.35,56500.0,1.21,2022-03-11
acn,sell,156417.82760737764,310.16,113000.0,1.36,2022-03-11
adsk,sell,151987.87980579262,203.07,196500.0,0.78,2022-03-11
nxpi,sell,12032.934399999998,181.32,16000.0,0.83,2022-03-11
hd,sell,248358.66243311652,318.26,206000.0,1.2,2022-03-11
intu,sell,136536.89706468425,460.15,80500.0,1.63,2022-03-11
lrcx,sell,105960.88099877398,507.01,72500.0,1.42,2022-03-11
syk,sell,134331.55276219104,248.97,121000.0,1.1,2022-03-11
csx,sell,155433.44324282158,34.61,115500.0,1.32,2022-03-11
fisv,sell,76109.91739200002,96.27,81000.0,0.95,2022-03-11
kmb,sell,13953.5,118.56,16500.0,0.9,2022-03-11
etn,sell,35218.268616703994,149.06,7500.0,2.79,2022-03-11
mdt,sell,98870.90358496614,104.64,110000.0,0.91,2022-03-11
cat,sell,119365.25743575118,217.52,96500.0,1.22,2022-03-11
nflx,sell,143562.57378824794,367.02,179000.0,0.83,2022-03-11
wmt,sell,162486.05760764,143.0,166000.0,0.98,2022-03-11
txn,sell,282884.9347149173,173.42,217500.0,1.26,2022-03-11
blk,sell,67134.22520515355,705.82,7500.0,2.49,2022-03-11
intc,sell,96954.43938261503,47.63,116000.0,0.87,2022-03-11
nke,sell,195918.4622558296,126.6,171500.0,1.12,2022-03-11
lin,sell,141133.62798747647,288.18,131500.0,1.06,2022-03-11
aapl,sell,533667.3363877916,160.39,500000.0,1.06,2022-03-11
dhr,sell,177279.42511993408,265.48,169000.0,1.04,2022-03-11
csco,sell,114701.92117107744,55.92,115000.0,1.0,2022-03-11
dis,sell,186799.0555944128,134.2,221000.0,0.87,2022-03-11
fb,sell,306131.78922573087,196.28,510500.0,0.62,2022-03-11
jpm,sell,665534.8892896614,133.45,486500.0,1.34,2022-03-11
googl,sell,801680.9916667655,2665.44,854500.0,0.94,2022-03-11
msft,sell,525642.9702910365,286.6,412000.0,1.23,2022-03-11
iaa,buy,16000.0,34.62,16000.0,1.0,2022-03-11
nvcr,buy,8000.0,71.58,8000.0,1,2022-03-11
otis,buy,58856.3008,75.26,65000.0,0.89,2022-03-11
qgen,buy,14640.0,44.7,16000.0,0.83,2022-03-11
st,buy,15440.0,53.69,16000.0,0.93,2022-03-11
abmd,buy,30584.603376,306.74,24000.0,1.41,2022-03-11
vfc,buy,83395.93551825744,53.49,104500.0,0.78,2022-03-11
cmg,buy,142505.0907217473,1469.35,137000.0,1.04,2022-03-11
tfx,buy,24257.152000000002,336.99,24000.0,1.02,2022-03-11
spot,buy,15572.767999999998,135.37,32000.0,0.32,2022-03-11
nwsa,buy,30740.055420799996,21.03,32000.0,0.95,2022-03-11
roku,buy,34310.568,116.92,56500.0,0.54,2022-03-11
pltk,buy,16160.0,16.89,16000.0,1.02,2022-03-11
alle,buy,8000.0,113.87,8000.0,1,2022-03-11
plug,buy,8000.0,26.19,8000.0,1,2022-03-11
wst,buy,55380.0,372.22,56500.0,0.98,2022-03-11
coo,buy,22949.008,386.73,24000.0,0.93,2022-03-11
kmx,buy,44606.8,101.49,56500.0,0.75,2022-03-11
oc,buy,8000.0,86.63,8000.0,1,2022-03-11
pypl,buy,139015.07260763014,99.32,189000.0,0.72,2022-03-11
nyt,buy,17364.54464,46.88,16000.0,1.17,2022-03-11
mrna,buy,47700.0,140.83,48500.0,0.98,2022-03-11
iqv,buy,147744.4250743648,218.34,107000.0,1.41,2022-03-11
adpt,buy,8000.0,12.82,8000.0,1,2022-03-11
lii,buy,14720.0,260.4,16000.0,0.84,2022-03-11
oled,buy,16000.0,164.19,16000.0,1.0,2022-03-11
now,buy,162540.08631104,551.92,174000.0,0.93,2022-03-11
el,buy,110452.75976891309,269.95,72500.0,1.59,2022-03-11
atvi,buy,126525.81705823816,80.35,106000.0,1.21,2022-03-11
ea,buy,60280.220967680005,122.66,64500.0,0.93,2022-03-11
tru,buy,12651.985399264002,93.04,16000.0,0.58,2022-03-11
pins,buy,16000.0,25.26,16000.0,1.0,2022-03-11
yndx,buy,25767.523839999998,18.94,83000.0,0.24,2022-03-11
zbh,buy,19295.967911679996,115.61,24000.0,0.71,2022-03-11
dxcm,buy,83278.944,409.98,97000.0,0.85,2022-03-11
wcn,buy,19552.752,131.12,16000.0,1.44,2022-03-11
emr,buy,109652.48540259888,94.39,88500.0,1.26,2022-03-11
ttwo,buy,37308.973056,158.52,32000.0,1.22,2022-03-11
mco,buy,59574.28118385408,302.04,48500.0,1.27,2022-03-11
nvr,buy,78133.37858940002,4818.4,72500.0,1.09,2022-03-11
iac,buy,16000.0,104.54,16000.0,1.0,2022-03-11
cprt,buy,46926.15482304,116.41,56500.0,0.8,2022-03-11
grmn,buy,40283.28224,111.15,48500.0,0.8,2022-03-11
atr,buy,8000.0,112.9,8000.0,1,2022-03-11
amzn,buy,751134.8118752855,2973.49,736000.0,1.02,2022-03-11
trow,buy,36484.153064,137.78,40500.0,0.88,2022-03-11
twtr,buy,40500.0,34.37,40500.0,1.0,2022-03-11
sbux,buy,175275.74507441212,87.6,147000.0,1.2,2022-03-11
tgt,buy,16000.0,215.48,16000.0,1.0,2022-03-11
tmus,buy,72551.43980281599,123.92,74500.0,0.97,2022-03-11
fbhs,buy,23520.0,83.27,24000.0,0.97,2022-03-11
qcom,buy,161946.4036359499,150.33,131000.0,1.25,2022-03-11
ecl,buy,22783.629999999997,162.84,40500.0,0.45,2022-03-11
mmm,buy,137866.86762014538,145.96,146000.0,0.93,2022-03-11
crm,buy,141843.42800788177,201.2,204500.0,0.64,2022-03-11
adi,buy,93890.3886898112,147.85,89000.0,1.09,2022-03-11
adbe,buy,201748.24219629346,447.65,238000.0,0.82,2022-03-11
cmcsa,buy,143557.67422497342,45.86,162500.0,0.85,2022-03-11
sbux,sell,167275.74507441212,87.6,139000.0,1.19,2022-03-11
googl,buy,809680.9916667655,2665.44,862500.0,0.94,2022-03-11
msft,sell,517642.97029103653,286.6,404000.0,1.28,2022-03-11
googl,sell,801680.9916667655,2665.44,854500.0,0.94,2022-03-11
nvda,sell,427965.4563141588,218.82,146000.0,2.83,2022-03-11
cmg,sell,134505.0907217473,1469.35,129000.0,1.04,2022-03-11
cmg,sell,126505.09072174731,1469.35,121000.0,1.04,2022-03-11
sbux,sell,159275.74507441212,87.6,131000.0,1.2,2022-03-11
abnb,sell,122868.25699999998,152.89,132000.0,0.93,2022-03-11
aapl,sell,525667.3363877916,160.39,492000.0,1.07,2022-03-11
pypl,sell,131015.07260763014,99.32,181000.0,0.74,2022-03-11
sq,sell,21324.264575081303,110.58,32500.0,0.72,2022-03-11
tsla,sell,357416.8339708724,854.45,297000.0,1.2,2022-03-11
sq,sell,13324.264575081303,110.58,24500.0,0.66,2022-03-11
pypl,sell,123015.07260763014,99.32,173000.0,0.72,2022-03-11
sq,sell,5324.264575081303,110.58,16500.0,0.54,2022-03-11
amzn,sell,743134.8118752855,2973.49,728000.0,1.02,2022-03-11
ko,sell,549494.7945940465,58.51,485500.0,1.13,2022-03-11
hum,sell,139645.5766440722,432.12,120500.0,1.15,2022-03-11
urbn,buy,282045.24977038696,25.97,281500.0,1.0,2022-03-11
avgo,buy,100591.81152125695,586.06,96500.0,1.05,2022-03-11
isrg,buy,194290.03256620726,276.72,155500.0,1.26,2022-03-11
tsla,buy,365416.8339708724,854.45,305000.0,1.2,2022-03-11
avgo,buy,108591.81152125695,586.06,104500.0,1.04,2022-03-11
unh,buy,8000.0,0.0,255000.0,0.0,2022-03-11
isrg,buy,202290.03256620726,276.72,163500.0,1.25,2022-03-11
adbe,buy,209748.24219629346,447.65,246000.0,0.85,2022-03-11
fb,sell,273631.78922573087,196.28,478000.0,0.6,2022-03-11
nvda,buy,435965.4563141588,218.82,154000.0,2.93,2022-03-11
now,buy,195040.08631104,551.92,206500.0,0.93,2022-03-11
nflx,buy,151562.57378824794,367.02,187000.0,0.8,2022-03-11
atvi,sell,118525.81705823816,80.11,98000.0,1.19,2022-04-11
c,sell,44774.53993600001,50.03,46500.0,0.97,2022-04-11
mtch,sell,100910.05469242611,103.04,129500.0,0.79,2022-04-11
dpz,buy,47428.936,397.4,56500.0,0.81,2022-04-11
shw,sell,36010.13983041801,266.77,49000.0,0.77,2022-04-11
tsm,sell,18650.0,100.7,24500.0,0.82,2022-04-11
bmy,buy,245316.63812,77.26,190500.0,1.3,2022-04-11
msft,buy,551525.1188055883,301.12,412000.0,1.35,2022-04-11
schw,buy,75983.52998807564,80.03,56500.0,1.4,2022-04-11
bsx,sell,101159.4605211903,44.96,89000.0,1.13,2022-04-11
otis,sell,52621.989824,77.54,57000.0,0.93,2022-04-11
syk,sell,138421.39251078825,271.41,113000.0,1.21,2022-04-11
atvi,sell,110525.81705823816,80.11,90000.0,1.21,2022-04-11
msft,buy,584025.1188055883,301.12,444500.0,1.34,2022-04-11
now,buy,195238.4828585984,529.38,214500.0,0.91,2022-04-11
asml,buy,32500.0,622.41,32500.0,1,2022-04-11
cme,sell,105649.92202906367,247.02,79500.0,1.3,2022-04-11
pypl,sell,107737.18277269835,113.24,140500.0,0.81,2022-04-11
asml,buy,35625.0,530.21,40500.0,0.85,2022-05-10
now,buy,175905.09525839463,456.74,222500.0,0.78,2022-05-10
apd,sell,76650.82085228973,238.84,72500.0,1.04,2022-05-12
googl,sell,664962.462750086,2321.89,822000.0,0.82,2022-05-12
amzn,sell,532282.457025217,2267.79,695500.0,0.78,2022-05-12
ba,sell,9127.403210019947,131.54,24500.0,0.73,2022-05-12
bsx,sell,85066.70367949508,41.215,81000.0,1.05,2022-05-12
bmy,sell,239769.80450119998,78.26,182500.0,1.3,2022-05-12
dhr,sell,158642.65961273803,248.4,161000.0,0.99,2022-05-12
dis,sell,116939.24447553026,107.899,188500.0,0.68,2022-05-12
dg,sell,88055.64252334554,227.575,72000.0,1.15,2022-05-12
dpz,sell,7814.595600000001,336.68,24000.0,0.71,2022-05-12
hd,sell,227940.7293114607,301.75,198000.0,1.15,2022-05-12
ma,sell,428291.40434195136,337.82,420000.0,1.02,2022-05-12
msft,sell,505942.10454891773,264.78,436500.0,1.16,2022-05-12
nflx,sell,46312.538369888935,189.82,154500.0,0.42,2022-05-12
otis,sell,18543.330129279995,75.23,24500.0,0.9,2022-05-12
roku,sell,20134.665759999996,96.26,48500.0,0.5,2022-05-12
schw,sell,53546.65929034127,64.94,48500.0,1.09,2022-05-12
syk,sell,113810.82540949366,238.47,105000.0,1.08,2022-05-12
tsm,sell,9158.0,93.1,16500.0,0.7,2022-05-12
txn,sell,250384.93471491733,173.73,185000.0,1.3,2022-05-12
tdg,sell,54500.5,556.59,65000.0,0.86,2022-05-12
v,sell,350968.6935387861,203.1,372500.0,0.95,2022-05-12
jpm,sell,597636.7492535919,121.53,478500.0,1.24,2022-05-12
vz,buy,279942.5586927625,48.87,298500.0,0.94,2022-05-12
googl,sell,589962.462750086,2316.47,747000.0,0.81,2022-05-12
amzn,sell,457282.457025217,2260.545,620500.0,0.77,2022-05-12
bsx,sell,52566.70367949508,41.125,48500.0,1.05,2022-05-12
dhr,sell,126142.65961273803,247.65,128500.0,0.99,2022-05-12
hd,sell,195440.7293114607,300.67,165500.0,1.15,2022-05-12
msft,sell,473442.10454891773,264.57,404000.0,1.16,2022-05-12
roku,sell,32500.0,96.445,32500.0,0.42,2022-05-12
schw,sell,21046.659290341267,65.05,16000.0,1.1,2022-05-12
syk,sell,81310.82540949366,238.73,72500.0,1.08,2022-05-12
tsm,sell,32500.0,93.08,32500.0,0.56,2022-05-12
tdg,sell,22000.5,557.27,32500.0,0.84,2022-05-12
jpm,buy,605636.7492535919,121.63,486500.0,1.25,2022-05-12
vz,buy,287942.5586927625,48.959,306500.0,0.94,2022-05-12
hig,sell,32500.0,70.59,32500.0,1.41,2022-05-12
adm,sell,74195.18565391669,88.42,32000.0,1.65,2022-05-12
hig,sell,32500.0,70.47,32500.0,1.0,2022-05-12
chtr,sell,21651.92660665467,468.11,31000.0,0.85,2022-05-12
chtr,sell,32500.0,468.69,32500.0,0.7,2022-05-12
chtr,sell,32500.0,468.36,32500.0,1.0,2022-05-12
adm,sell,32500.0,88.405,32500.0,2.32,2022-05-12
adm,sell,32500.0,88.38,32500.0,1.0,2022-05-12
txn,buy,258384.93471491733,173.26,193000.0,1.35,2022-05-12
sivb,buy,26256.61952,443.08,32000.0,0.76,2022-05-12
sivb,buy,34256.61952,443.08,40000.0,0.82,2022-05-12
sivb,buy,42256.61952,443.08,48000.0,0.86,2022-05-12
sivb,buy,50256.61952,442.925,56000.0,0.88,2022-05-12
msft,buy,481442.10454891773,263.75,412000.0,1.17,2022-05-12
amzn,buy,465282.457025217,2255.83,628500.0,0.74,2022-05-12
amzn,buy,473282.457025217,2255.492,636500.0,0.74,2022-05-12
amzn,buy,481282.457025217,2256.29,644500.0,0.74,2022-05-12
amzn,buy,489282.457025217,2258.065,652500.0,0.75,2022-05-12
sivb,buy,58256.61952,442.02,64000.0,0.9,2022-05-12
bac,buy,229800.69881877067,35.735,153000.0,1.53,2022-05-12
msft,buy,489442.10454891773,263.82,420000.0,1.17,2022-05-12
ohi,sell,8000.0,29.92,8000.0,0.97,2022-05-12
chwy,sell,1280.0,26.38,8000.0,0.58,2022-05-12
ndsn,sell,8000.0,214.415,8000.0,0.89,2022-05-12
lkq,sell,8000.0,51.97,8000.0,0.81,2022-05-12
pacw,sell,8000.0,30.909,8000.0,0.63,2022-05-12
yumc,sell,8000.0,40.99,8000.0,0.67,2022-05-12
nwl,sell,8000.0,22.86,8000.0,1.49,2022-05-12
fnd,sell,2560.0,71.03,8000.0,0.66,2022-05-12
stx,sell,32663.208601600003,85.798,32000.0,1.02,2022-05-12
masi,sell,8000.0,139.63,8000.0,0.18,2022-05-12
key,sell,18228.98176,19.09,8000.0,1.64,2022-05-12
de,sell,155424.72392151752,382.17,112000.0,1.36,2022-05-12
biib,sell,61991.594769434174,201.51,80500.0,0.79,2022-05-12
tech,sell,34820.8,368.97,40500.0,0.88,2022-05-12
bldr,sell,8000.0,67.95,8000.0,1.01,2022-05-12
efx,sell,12541.368319999998,196.89,16000.0,0.86,2022-05-12
zg,sell,8000.0,40.75,8000.0,0.72,2022-05-12
vfc,sell,67056.34196643169,47.9,96500.0,0.72,2022-05-12
pins,sell,6080.0,22.17,8000.0,0.88,2022-05-12
rgen,sell,11366.400000000001,153.831,16000.0,0.81,2022-05-12
mhk,sell,8000.0,140.185,8000.0,0.94,2022-05-12
wex,sell,15676.450627584007,158.45,16000.0,0.99,2022-05-12
f,sell,40167.30363514138,13.385,40000.0,1.0,2022-05-12
ir,sell,27376.729959999997,44.58,24000.0,1.11,2022-05-12
apo,sell,8000.0,54.02,8000.0,0.9,2022-05-12
dash,sell,8000.0,68.58,8000.0,0.74,2022-05-12
sbny,sell,8000.0,195.86,8000.0,0.58,2022-05-12
bby,sell,35010.182859263994,83.915,32000.0,1.08,2022-05-12
uaa,sell,8000.0,11.325,8000.0,0.45,2022-05-12
wat,sell,23822.468000000004,330.29,24500.0,0.98,2022-05-12
nlok,sell,7515.663520000002,24.25,8000.0,0.97,2022-05-12
syf,sell,20540.721992960003,35.2,8000.0,1.78,2022-05-12
mco,sell,49787.05274833846,292.635,40500.0,1.19,2022-05-12
mgm,sell,11824.777547161604,35.48,16000.0,0.83,2022-05-12
len,sell,15399.486539364378,76.73,24000.0,0.73,2022-05-12
pvh,sell,1719.6159999999982,68.53,8000.0,0.61,2022-05-12
gnrc,sell,4952.970240000001,221.87,16000.0,0.54,2022-05-12
xray,sell,3552.2559999999994,38.86,8000.0,0.72,2022-05-12
rf,sell,55562.799999999996,20.495,67000.0,0.85,2022-05-12
mas,sell,8000.0,55.97,8000.0,1.04,2022-05-12
cpri,sell,23463.999999999996,44.46,8000.0,1.97,2022-05-12
mtb,sell,38286.4515550167,169.22,16000.0,1.93,2022-05-12
twtr,sell,37360.00000000001,38.468,32500.0,1.12,2022-05-12
gps,sell,8000.0,12.795,8000.0,0.69,2022-05-12
ptc,sell,14220.0,110.44,8000.0,1.39,2022-05-12
w,sell,8000.0,52.65,8000.0,0.42,2022-05-12
fitb,sell,41073.62768,37.02,16000.0,2.04,2022-05-12
chtr,sell,24825.0,470.75,24500.0,1.01,2022-05-12
iff,sell,8000.0,128.58,8000.0,1.12,2022-05-12
t,sell,537024.1238040504,20.515,477000.0,1.12,2022-05-12
abmd,sell,17691.06683584,257.14,16000.0,1.07,2022-05-12
grmn,sell,29866.285305599995,104.04,40500.0,0.78,2022-05-12
cfg,sell,8000.0,39.29,8000.0,0.93,2022-05-12
ko,sell,607434.1699453322,65.395,477500.0,1.27,2022-05-12
carr,sell,18411.334566952966,40.26,24000.0,0.83,2022-05-12
pki,sell,18117.568656,147.86,24000.0,0.82,2022-05-12
zts,sell,73648.97319558471,166.08,73000.0,1.01,2022-05-12
idxx,sell,24164.867499999997,365.0,41000.0,0.66,2022-05-12
hca,sell,62129.82551122311,216.18,48500.0,1.24,2022-05-12
gpk,sell,115869.31776710451,21.43,71000.0,1.57,2022-05-12
odfl,sell,32038.04032,269.56,24000.0,1.25,2022-05-12
ea,sell,55294.23201606401,129.365,56500.0,0.98,2022-05-12
etn,sell,8000.0,143.15,8000.0,4.51,2022-05-12
ter,sell,18252.562361599994,107.625,16000.0,1.09,2022-05-12
expd,sell,12517.184000000001,114.66,8000.0,1.28,2022-05-12
lbrda,sell,8419.23,113.25,16500.0,0.67,2022-05-12
it,sell,95439.16435918529,253.675,67000.0,1.38,2022-05-12
lvs,sell,16651.88378333833,34.31,24000.0,0.77,2022-05-12
fb,sell,271104.42501024547,199.925,470000.0,0.58,2022-05-12
fnf,sell,8000.0,42.03,8000.0,0.88,2022-05-12
hban,sell,13551.825680000002,13.435,8000.0,1.35,2022-05-12
stt,sell,21357.017916486402,69.935,24000.0,0.92,2022-05-12
ftv,sell,30726.818385631355,59.72,32000.0,0.97,2022-05-12
